"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"818","Ben Vander Plas","Ohio","MAC",88.8,113.8,20.3,54.5,3.6,19.6,16.9,14.4,1.5,2.9,37.7,"Sr","8-Jun","Virginia",2.01375
"819","Carter Whitt","Wake Forest","ACC",26,67.8,17,34.9,1,13.6,19.7,36.5,0.6,1.2,9.6,"Fr","3-Jun","Furman",-0.0177117
"820","Kevin Martina","Sam Houston St.","WAC",1.3,103.1,16.3,125,0,0,13.1,46.3,0,3.8,100,"Fr","7-Jun","Robert Morris",3.76347
"821","Shaun Doss","SIU Edwardsville","OVC",79.8,102.7,20,47.2,6.6,10.9,9.1,15.4,1.7,1.8,32.8,"Sr","4-Jun","Arkansas Pine Bluff",-1.10038
"822","Jalen Bridges","West Virginia","B12",67,117.9,15.5,51.1,8.3,12.6,6.1,9.8,2.9,2.1,27.9,"So","7-Jun","Baylor",1.38924
"823","Khristian Lander","Indiana","B10",8.1,78.5,24.4,51.6,0,9.7,20.2,37.8,1,2,25.8,"Fr","2-Jun","Western Kentucky",0.924273
"824","Paul Bruns","North Dakota","Sum",77.9,110.5,22.4,48.6,3.9,17.2,8,7.4,0.5,1.8,29.4,"Fr","4-Jun","South Dakota",-2.24942
"825","Messiah Thompson","Campbell","BSth",59.2,97.1,20.9,48.4,1.3,7.8,17.2,15.1,0.2,1.7,13.7,"Jr","8-May","Alabama A&M",-1.20945
"826","Isaiah Thompson","Purdue","B10",40.4,126.1,11.4,60,1.9,5,9.5,14.7,0.6,0.6,26.4,"Jr","1-Jun","Florida Gulf Coast",-0.142516
"827","Anders Nelson","St. Thomas","Sum",70.1,102.9,29.8,48.7,2.1,14.4,19.4,12.7,0.5,1.7,25.4,"Sr","Jun-00","William & Mary",-3.5019
"828","Jaden Walker","Iowa St.","B12",8.2,87.2,20.7,52.1,8.3,6.6,15.7,30,1.1,4.7,58.3,"So","5-Jun","East Carolina",3.06646
"829","Seikou Sisoho Jawara","Weber St.","BSky",87.1,104.9,19.4,57,1.4,7.1,17,20.5,0.3,1.8,13.4,"So","3-Jun","San Diego",-1.32157
"830","Christian Wright","Georgia","SEC",55.1,94.3,16.6,38.3,3.6,8.2,16.8,23.9,0.8,1.6,59.8,"Fr","3-Jun","Oregon St.",-1.17037
"831","Trevon Brazile","Missouri","SEC",41.8,107.7,16.3,58.2,7.3,20.9,7.5,19.8,10,1.3,43.1,"Fr","9-Jun","Arkansas",2.39216
"832","DaQuan Smith","Murray St.","OVC",29,96.7,13.8,47.2,2.8,6.4,1.4,18.9,2,1,14.8,"So","1-Jun","Radford",-0.343618
"833","Sean Durugordon","Missouri","SEC",4.8,95.9,32.2,38.5,17.2,3.8,3.6,17.9,0,2.9,57.7,"Fr","5-Jun","Austin Peay",-2.66335
"834","Frank Anselem","Syracuse","ACC",33.7,122.3,11.3,62.5,12.9,17.1,4.7,19.4,4.7,1,83.3,"So","10-Jun","Georgia",0.899491
"835","Victor Baffuto","Mercer","SC",7.4,95.8,25.4,61.5,12.6,14.2,12.3,31,11.8,1.3,30.8,"Sr","10-Jun","Louisiana Monroe",2.47552
"836","Nigel Shadd","Pacific","WCC",17.8,64.2,16.4,52.6,7.6,21.2,0,40.5,3,0.9,47.4,"Jr","9-Jun","Delaware",1.21895
"837","Nijel Pack","Kansas St.","B12",76.8,117,23.8,57.8,2.6,10.9,16.3,11.2,0.4,2.4,18.4,"So","Jun-00","Miami FL",1.53714
"838","TJ Gadsden","George Mason","A10",2.2,49.8,12,0,0,30.5,18.1,37.2,0,2.2,33.3,"Fr","7-Jun","Canisius",1.97465
"839","Clifton Moore","La Salle","A10",74.8,107.9,21.5,51.5,6.9,15.8,8.8,13.8,10.2,0.8,37.8,"Sr","10-Jun","Providence",1.80349
"840","Dre Davis","Louisville","ACC",46.4,94.9,22.9,45.5,7.6,9.5,8.8,18.1,2.6,1.7,27.6,"So","5-Jun","Seton Hall",0.631638
"841","Jamal Hartwell II","George Mason","A10",27.8,85.8,17,35.8,1.1,6.2,15.3,11.5,0,1.1,10.5,"Sr","10-May","UC Riverside",-0.950835
"842","Lance Terry","Gardner Webb","BSth",79.1,108.6,21.3,53.2,3,9.5,8.5,13,1.7,1.9,25.3,"Jr","2-Jun","Georgia Tech",0.672109
"843","Jay Pal","Jacksonville St.","ASun",22.7,104.6,13.8,51.1,6.8,15.9,9.4,19,5.4,2.6,54.5,"So","9-Jun","Campbell",2.58721
"844","Chibuzo Agbo","Texas Tech","B12",10.2,95.1,13.9,47.2,8.3,10.6,1.2,14,0.9,1.6,13.9,"So","7-Jun","Boise St.",1.00717
"845","Tai Strickland","Temple","Amer",43,95.7,22.3,38.7,4.1,10.9,16.4,14.8,0.9,2.5,52.2,"So","2-Jun","Georgia Southern",1.59855
"846","Tuongthach Gatkek","Florida","SEC",11.8,98.1,14.1,48.3,9.2,18.6,4.8,18.2,10.7,3.3,48.3,"So","9-Jun","Texas St.",4.18093
"847","Jomaru Brown","Eastern Kentucky","ASun",44.8,93.7,34.1,41.9,2.4,9.4,15.7,14.9,0.2,4.6,35.4,"Jr","2-Jun","Coastal Carolina",-0.708392
"848","Cam Spencer","Loyola MD","Pat",92.1,115.8,24.3,53.6,1.8,14.4,19.4,8.7,0.8,3.6,24.6,"Jr","4-Jun","Rutgers",1.1912
"849","Dante Maddox Jr.","Cal St. Fullerton","BW",33,99.4,20.6,49.6,5.3,11.2,11.7,19.2,0.9,2.3,26.7,"So","2-Jun","Toledo",-0.026059
"850","Raheem Solomon","Niagara","MAAC",43.1,101,25.9,43.3,6.3,13.5,12.5,8.8,0.4,2.8,35.8,"Jr","3-Jun","Sacred Heart",-0.596824
"851","Kalil Thomas","UMass Lowell","AE",68.4,100.6,17,51.6,2.2,14.8,10.4,16.6,1.7,1.8,16,"Jr","5-Jun","Morehead St.",0.181072
"852","Robert Vaihola","Fresno St.","MWC",9.6,101.6,13.5,76.9,11.2,24.5,7.2,27.7,3.9,0.5,115.4,"Fr","8-Jun","San Jose St.",1.6765
"853","Jalen Finch","Jacksonville St.","ASun",70.9,107.8,18.9,50,0.4,11.1,26.9,20,0.1,2.2,28.9,"Jr","1-Jun","Georgia Southern",0.632654
"854","Anquan Hill","Fairleigh Dickinson","NEC",59.6,99.8,18.6,47,7,17.6,11.5,16.1,3.8,1.4,23.2,"Fr","9-Jun","St. Bonaventure",-1.93718
"855","Rahmir Moore","Saint Joseph's","A10",51.3,83.6,15.1,32.1,3.8,8.8,13.2,19.8,0.2,1.7,41.7,"So","3-Jun","Wagner",-0.729902
"856","Linton Brown","St. Bonaventure","A10",9.8,82.9,16.3,35.5,3.7,10,2.6,17.1,0,0.5,32.3,"So","5-Jun","Coastal Carolina",-2.73869
"857","Arashma Parks","Temple","Amer",17.9,82.5,10.6,37,12.8,13.3,2.8,18.8,1,1.7,37,"So","9-Jun","Detroit",0.375747
"858","Reece Brown","UNLV","MWC",6.5,127.7,4.7,60,2.8,8.6,2.2,15.8,0,1.5,40,"So","9-Jun","Howard",0.254969
"859","Tray Maddox Jr.","Cal St. Fullerton","BW",59.7,99.8,21.1,49.8,1,10.7,14.4,19.1,0.5,2.3,22,"Sr","6-Jun","Western Michigan",-0.315416
"860","Juan Reyna","Alabama St.","SWAC",47.1,102.4,19.3,54.8,2,6.6,9.7,22.9,0.2,0.9,28,"Fr","2-Jun","Campbell",-3.36632
"861","David Jenkins Jr.","Utah","P12",47.4,108.7,20.7,52.3,0.2,9.7,8.1,14.5,0.4,0.8,40.1,"Sr","1-Jun","Purdue",-1.1058
"862","Javian Davis","Mississippi St.","SEC",27.3,95.4,20.4,45.5,13,11.2,6.5,24.2,1.3,1.3,85.7,"Jr","9-Jun","UAB",-0.911131
"863","Dischon Thomas","Colorado St.","MWC",39.8,111.1,20.9,52.2,8,16,11.7,14.6,3.2,1.8,27,"Jr","9-Jun","Montana",0.801104
"864","Kenny Strawbridge","Alabama St.","SWAC",74,102.2,19.3,49,5.4,12.6,14.8,16.2,0.1,2.6,33.5,"So","6-Jun","Evansville",-1.40952
"865","Anderson Mirambeaux","Cleveland St.","Horz",11.1,80.9,27.9,35.9,16,21.2,24.2,28.5,4.8,2.7,48.7,"Jr","8-Jun","Miami OH",0.159987
"866","Jade Tse","Houston Christian","Slnd",61.2,78.9,22.2,41.2,1.7,6.8,18.8,27.7,0,1.6,27.3,"So","1-Jun","Holy Cross",-4.24307
"867","Nelson Boachie-Yiadom","Davidson","A10",42.8,117.3,9.3,47.4,6.2,8.8,11.9,15,3,1.4,34.5,"Sr","8-Jun","Hofstra",1.54622
"868","Jaelin Llewellyn","Princeton","Ivy",77.4,106.7,25.3,52.7,3.8,11.3,13.1,13.1,0.4,1.2,15.2,"Sr","2-Jun","Michigan",-2.25161
"869","De'Vion Harmon","Oregon","P12",78.2,103.7,18.4,48.9,1.5,8.1,11.7,14.9,0.1,2.5,24.8,"Jr","2-Jun","Texas Tech",0.91513
"870","Kasen Harrison","Lamar","WAC",40,87.6,25.4,40.8,4.1,6.3,22.8,21.6,0,2.3,29.4,"So","1-Jun","Winthrop",-3.26669
"871","Yaya Keita","Missouri","SEC",10,84.9,15.7,36.5,12,11.1,3,20.8,1.8,2.8,38.5,"Fr","8-Jun","Oklahoma",-0.0739762
"872","Sarju Patel","Cornell","Ivy",56.9,114.8,18.2,57.1,4.8,12.1,8.1,9.3,0.2,1.3,29.5,"Sr","3-Jun","Albany",-2.05584
"873","Nelson Phillips","Georgia St.","SB",40.1,103.8,16.6,51.2,7.3,10.4,9.1,15.9,1.4,3.8,8.3,"Jr","4-Jun","Troy",2.12708
"874","Rashad Williams","Saint Louis","A10",9.7,68.4,19.6,30.6,0.9,5,7.7,20.1,0,0.4,4.1,"Jr","2-Jun","Arkansas Pine Bluff",-3.07476
"875","Neftali Alvarez","Mercer","SC",23.3,94.1,27.3,51,4,7.4,25.8,22.2,0.4,1.7,38.5,"Jr","2-Jun","Southern Miss",-2.76482
"876","Nikkei Rutty","Monmouth","MAAC",63,106.3,8.4,55.4,8.1,22.8,4.9,25.5,3.2,1,112.5,"Sr","8-Jun","Prairie View A&M",1.28695
"877","Josh LeBlanc Sr.","UAB","CUSA",25.8,132,11.5,65.5,11.3,20.1,1.9,16,6.2,2.8,32.7,"Jr","7-Jun","Nicholls St.",2.54741
"878","Bryson Etienne","Texas Southern","SWAC",51.7,94.7,22.8,42.4,2.5,11.1,13.8,16.9,1,2.5,20.9,"Sr","3-Jun","Southern",0.564787
"879","Keondre Kennedy","UMBC","AE",79.6,107,22.8,57.8,2.6,15.3,15.1,17.6,1.1,1.5,15.3,"Sr","6-Jun","UNC Greensboro",-1.04849
"880","Tres Berry","Rhode Island","A10",1.5,97.8,16,37.5,6.6,6.1,0,0,0,0,100,"Fr","4-Jun","Charleston Southern",-4.5093
"881","Femi Odukale","Pittsburgh","ACC",78.5,92.4,23.4,44.6,3.2,9.9,24.5,22.7,1.8,1.9,53.9,"So","5-Jun","Seton Hall",-0.190241
"882","Marek Nelson","UT Rio Grande Valley","WAC",60.1,105.7,20,51.7,3.3,13.6,15.2,16.8,2.8,3.2,45.8,"Sr","7-Jun","Nicholls St.",0.677606
"883","Oluwasegun Durosinmi","St. Bonaventure","A10",2.7,62.9,8.8,50,3.3,23,8.9,38.2,10.5,0,100,"Fr","9-Jun","Northern Illinois",2.76345
"884","Carvell Teasett","Northwestern St.","Slnd",48.4,102.5,24.7,50,0.6,5.5,22.3,16.9,0.2,1.8,18,"Fr","1-Jun","Appalachian St.",-3.31684
"885","Rudi Williams","Coastal Carolina","SB",76.6,112.7,24.5,58.4,3.1,11.7,21.8,19.4,0.6,2.6,32.8,"Sr","2-Jun","BYU",1.22599
"886","Carlos Marshall Jr.","Tennessee St.","OVC",62.7,99.1,24.5,51,3.5,12.1,11.2,20.7,1.1,2.2,22.7,"Sr","6-Jun","Santa Clara",-0.854037
"887","Keaton Turner","Wofford","SC",2.7,62.4,19.7,25,4.1,8.5,5.5,19.2,0,0,10,"So","1-Jun","College of Charleston",-4.82924
"888","Kobe Dickson","Cornell","Ivy",48.5,93.6,21.9,50.5,6.8,18,24.2,30.1,4.8,0.8,52.3,"Sr","9-Jun","Howard",0.787407
