"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"818","Kellon Taylor","Albany","AE",79.7,94.1,19.8,50.8,5.1,16.8,12.7,21.7,0.7,1.2,44.4,"Sr","6-Jun","McNeese St.",-0.147157
"819","Keondre Montgomery","Mississippi St.","SEC",1.5,84.4,34,32.1,6,5.5,34.7,8.7,0,3,0,"Fr","7-Jun","Alcorn St.",-2.71574
"820","Jalen Dupree","Samford","SC",25.3,92.6,27.8,50.7,14.1,15.1,12,25.1,5.1,0.6,37.3,"Sr","8-Jun","Tennessee St.",-1.47074
"821","Isaih Moore","St. John's","BE",39.3,120.6,22.2,59.3,10.8,20.4,9.3,12.5,4.2,1.5,31.7,"Jr","10-Jun","Southern Miss",0.460308
"822","Braelen Bridges","Illinois Chicago","Horz",38.7,107.1,25.7,65.2,10.3,17.7,13.5,22.8,0.8,0.8,40.9,"Jr","10-Jun","Georgia",-0.124796
"823","Tyler Brelsford","George Washington","A10",39.9,91.3,14.3,49,1.4,12.9,11.1,22.3,0.4,1.1,32.7,"Fr","4-Jun","Bryant",-1.43512
"824","Kobe King","Wisconsin","B10",43.5,99.4,21.9,48.1,4.9,6.8,12.3,15.3,1.2,1.1,34.6,"So","4-Jun","Valparaiso",1.04321
"825","Roscoe Eastmond","Denver","Sum",47.8,82.2,17.8,41.9,1.9,13.8,31,30.8,0.3,2.6,27,"So","9-May","Southeastern Louisiana",-1.87982
"826","Jerome Hunter","Indiana","B10",43.9,96.9,17.2,52.6,3.3,14.7,6.6,15.4,0.7,1.1,19.9,"So","7-Jun","Xavier",0.765865
"827","Nathan Scott","Northern Illinois","MAC",32.3,100.7,17.7,44.5,7.5,17.4,8.4,10.8,1.9,1.7,24.7,"Sr","8-Jun","Eastern Michigan",-1.93441
"828","Tyrece Radford","Virginia Tech","ACC",64.8,125.1,18.1,57.4,7.4,15.1,13.2,10.3,1.5,1,43,"So","2-Jun","Texas A&M",1.62993
"829","Jimmy Boeheim","Cornell","Ivy",63.3,100,30.7,48.2,4.7,17.7,15.7,12.4,1.3,1.4,29.5,"Jr","8-Jun","Syracuse",-2.75445
"830","Jordan Rawls","Western Kentucky","CUSA",55,99.2,20.7,46,2.3,8.2,18,18.7,0,1.3,17.8,"So","1-Jun","Georgia St.",-0.758731
"831","Damion Squire","UC Davis","BW",57.7,112.8,18.7,52.2,2.7,11.7,18.7,18.9,0.6,2.6,65.9,"Jr","Jun-00","Portland St.",0.935015
"832","Joel Soriano","Fordham","A10",65,97.4,25.4,54.5,15.3,26.8,12.3,19.5,4.3,0.9,38.4,"So","11-Jun","St. John's",-0.20797
"833","Mike Henn","Portland","WCC",63.3,96.8,15,53.5,2.5,13.5,10.7,20.8,0.7,0.8,25.3,"Sr","8-Jun","Denver",-2.32357
"834","Taeshon Cherry","Arizona St.","P12",11.1,107.6,11.7,48.2,3.9,12.7,3.2,0,2.9,1.5,0,"Jr","8-Jun","Grand Canyon",0.595221
"835","Xavier Green","Old Dominion","CUSA",84.5,80.8,15.5,39.1,2.3,10.8,12.3,24.8,1,1.4,18.8,"Sr","6-Jun","Maryland",-0.499795
"836","Ejike Obinna","Vanderbilt","SEC",15.2,93.1,14.6,46.7,8.3,19.7,0,23.4,0,0.4,33.3,"Sr","10-Jun","Saint Joseph's",-1.64199
"837","Rodney Chatman","Dayton","A10",39.3,84.5,20.3,48.1,0.7,8.3,22.9,30.1,0.6,3,39.5,"Sr","1-Jun","Vanderbilt",1.44846
"838","Chris Shelton","Hampton","BSth",76.7,124.8,12.2,68.1,1.9,5.5,4.4,11.5,0.8,1.4,4,"So","4-Jun","Youngstown St.",-2.02618
"839","Patrick Tape","Duke","ACC",4.6,79,22.1,38.5,15.3,13.2,7.4,23.2,4.7,6.4,30.8,"Sr","9-Jun","San Francisco",3.77289
"840","Miles James","East Carolina","Amer",8.6,69.4,15.8,12.5,5.3,5.7,17.4,17.8,2.1,0,58.3,"Jr","6-Jun","Cal St. Northridge",-3.2648
"841","Chase Paar","George Washington","A10",50.7,87.8,17.7,45.9,8.9,16.1,6.8,26.3,3.3,1.3,35.6,"So","9-Jun","Towson",-0.802505
"842","Brady Manek","Oklahoma","B12",57.3,109.7,20.8,52.5,5.6,16.9,6.7,9.7,3.3,1.2,12.6,"Sr","9-Jun","North Carolina",0.367446
"843","Mamoudou Diarra","Cincinnati","Amer",14.2,86.4,18.2,48.4,10.9,17,8.9,28.2,2.5,1.3,25.8,"Jr","9-Jun","Tennessee Tech",-0.106297
"844","Noah Locke","Florida","SEC",72.4,111.8,16.1,55.4,1.7,7.6,4.4,13.1,0.7,1.2,12.2,"Jr","3-Jun","Louisville",-0.0106977
"845","Darlinstone Dubar","Iowa St.","B12",24.1,68.4,15.1,37.8,5.9,13.6,5.5,31.1,1.3,1.5,31.7,"Fr","6-Jun","Hofstra",-1.22805
"846","Tamir Bynum","Prairie View A&M","SWAC",12.7,85,17.1,45.8,2.3,8,15.3,23.1,0.8,1.8,38.9,"So","1-Jun","New Orleans",-0.0682265
"847","Sean Sutherlin","New Hampshire","AE",81.6,82.7,26.3,43.3,5,24.1,17.4,25.2,1.4,1.8,37.8,"Jr","5-Jun","Minnesota",0.695082
"848","Tobias Rotegaard","UAB","CUSA",1.8,64.2,15.1,30,5.8,0,0,20.4,0,0,0,"Fr","7-Jun","Long Beach St.",-4.00284
"849","Edoardo Del Cadia","UNLV","MWC",17.1,102.9,19,58.1,14.3,19.1,6.7,31.5,0.8,1.1,54.8,"Jr","7-Jun","Nicholls St.",-1.11225
"850","Jalen White","Texas A&M Corpus Chris","Slnd",71.2,82.4,24.6,42.7,2.5,16.7,14.1,24,1,1.7,56.5,"So","5-Jun","UNC Greensboro",-1.94346
"851","Lincoln Ball","George Washington","A10",29.2,65.2,9,25,1.2,12.1,9.6,16.1,0.5,2.3,10.7,"Fr","6-Jun","American",0.211867
"852","Moses Wood","UNLV","MWC",55.4,103.7,14.5,49.1,6.5,15.9,6.3,18.7,6.1,1.3,24.3,"So","8-Jun","Portland",0.583254
"853","Gabe Kalscheur","Minnesota","B10",54.8,94.3,17.8,38.8,3.8,6.4,11.3,14.7,0.5,1.4,30.5,"Jr","4-Jun","Iowa St.",-0.146012
"854","Kuba Karwowski","Utah St.","MWC",0.5,123.2,15.2,50,18.8,0,0,0,39.2,0,0,"Sr","2-Jul","Sam Houston St.",8.39479
"855","Dylan Robertson","Sam Houston St.","Slnd",10.2,117.7,14.1,71.4,10.9,15.7,5.5,23.6,3.3,1.1,100,"Jr","10-Jun","Bethune Cookman",0.0369535
"856","Osayi Osifo","Florida","SEC",19.7,94.4,14.9,55.6,14.6,16.1,6.1,30.9,0.5,0.9,63,"Jr","7-Jun","Jacksonville",0.376026
"857","Dejuan Clayton","Coppin St.","MEAC",66.9,99.3,22.2,41.6,0.7,8.9,28.3,17.2,0,2.1,69.4,"Sr","2-Jun","Hartford",-0.738933
"858","Aljaz Kunc","Washington St.","P12",41.2,119.6,14.9,51.9,7.6,16.6,5.6,11.1,0.7,1.9,36.4,"Jr","8-Jun","Iowa St.",2.82985
"859","CJ Felder","Boston College","ACC",65.6,102.4,18.1,53.4,5.4,19.8,6.5,17,7.9,2,30.8,"So","7-Jun","Florida",2.00889
"860","Sedrick Altman","Pepperdine","WCC",66.6,98.5,15.8,50.3,2.8,10.3,13,16.6,1.4,1.6,25,"So","2-Jun","Rider",0.897334
"861","E.J. Stephens","Lafayette","Pat",78.4,107.7,24.4,50.6,0.7,15.8,16.1,14.8,0.2,2.7,41,"Sr","3-Jun","Minnesota",-1.32201
"862","Luke Avdalovic","Northern Arizona","BSky",67.7,114.3,15.9,58.5,0.4,8.1,8.8,12.2,0.2,1.8,20.9,"Jr","5-Jun","Pacific",-1.75021
"863","John Kelly","Fairfield","MAAC",1.2,106.3,7,50,0,9,0,0,0,4.7,0,"So","7-Jun","Massachusetts",0.692244
"864","Richard Amaefule","East Tennessee St.","SC",13.7,82.3,13.4,40,11.1,23.9,4.2,31.5,3.2,1.4,73.3,"Fr","9-Jun","Dayton",1.15172
"865","Prince Oduro","South Florida","Amer",17.4,88.4,14.3,43.8,8,17.8,0,16.7,3.4,1.2,34.4,"Jr","8-Jun","Detroit",-0.435693
"866","Cameron Tyson","Houston","Amer",13,133,19.9,56.3,3.4,7,7.8,3.8,0,0.4,5.6,"So","2-Jun","Seattle",-1.07761
"867","Bryan Knapp","Cornell","Ivy",66.9,101.6,15,49.4,2,8.8,9.9,12.6,0.7,1.5,14.1,"Jr","1-Jun","George Washington",-2.02843
"868","Marco Morency","Louisiana Monroe","SB",55.5,92.6,20.2,47.7,3.6,13.6,16.1,17.2,0.4,2.1,21.5,"Jr","3-Jun","Alcorn St.",-0.758856
"869","Keith McGee","New Mexico","MWC",11.4,113.3,16.7,61.3,3.4,10.6,5.2,15.1,1.3,1.3,0,"Sr","3-Jun","Morgan St.",-0.641528
"870","Markquis Nowell","Little Rock","SB",42.7,95.2,31.7,41.8,4.4,11.1,39.6,25.4,0,4.1,35.9,"Jr","7-May","Kansas St.",-0.238846
"871","Stanley Umude","South Dakota","Sum",81.7,105.3,33.6,50.9,1.9,22,21,13.5,1.3,0.8,35.2,"Sr","6-Jun","Arkansas",-1.44519
"872","D'Avian Houston","College of Charleston","CAA",11.5,90.4,17.4,42.3,1.5,15.8,18.2,26.9,0,1.6,69.2,"Fr","1-Jun","Longwood",-1.19743
"873","Luke Fizulich","Marquette","BE",0.1,0,20,0,0,0,0,100,0,58.5,0,"Fr","2-Jun","Albany",43.7166
"874","Alonzo Verge Jr.","Arizona St.","P12",67.8,95.8,27.9,43.8,2.2,13.1,26.1,16.1,0.6,2.3,31.3,"Sr","2-Jun","Nebraska",0.288407
"875","Tristan Clark","Baylor","B12",23.7,86.5,19.9,47.5,5.5,15.7,7.7,27.5,4,0.8,21.3,"Jr","10-Jun","SMU",2.55948
"876","Michael Weathers","Texas Southern","SWAC",73.1,104.7,26.8,51.6,2.3,15.1,23,21.3,3.6,3.7,44.2,"Sr","2-Jun","SMU",2.60672
"877","Samba Kane","San Francisco","WCC",22.2,104.5,14.7,62.2,8.9,19.6,0.9,23,6.5,0.3,22.2,"Jr","Jul-00","Milwaukee",0.843654
"878","Teddy Allen","Nebraska","B10",55.5,98.3,29.8,52,4.8,13.5,16.3,16.8,0.2,2.5,29.2,"Jr","6-Jun","New Mexico St.",0.912092
"879","Maceo Jack","George Washington","A10",21.9,133.1,11.9,70,4.1,6.6,2.7,12.9,1.4,2.3,20,"Sr","5-Jun","Buffalo",-0.71022
"880","Caleb Grill","UNLV","MWC",84.7,103,15.4,51.9,1,10.4,11.7,17.5,0.5,2.6,14.1,"So","3-Jun","Iowa St.",0.452376
"881","Jermaine Hamlin","Illinois","B10",1.9,98.5,15.6,66.7,0,13.4,0,15,4.1,0,266.7,"So","10-Jun","Eastern Illinois",3.32787
"882","Caleb Christopher","Arizona St.","P12",3.6,59.2,30.4,23.3,3,9.8,19.6,20.2,0,3.1,40,"So","1-Jun","Tennessee Tech",-3.39597
"883","Ezekiel Richards","Santa Clara","WCC",5.5,85.9,19.1,33.3,10.7,10.3,0,27.9,2.4,0,166.7,"So","10-Jun","Northern Arizona",-0.291399
"884","Isaac Kante","Hofstra","CAA",79,108.7,20.7,56.2,9.4,26.7,4.2,18.8,1.3,0.9,49.3,"Jr","7-Jun","LIU Brooklyn",-1.68943
"885","Marque Maultsby","New Hampshire","AE",61.9,77,18.3,35.4,3.3,7.8,10.2,14.4,0.5,1.3,13.1,"Jr","3-Jun","North Carolina Central",-1.7256
"886","Omar Payne","Florida","SEC",37.6,128.1,10.8,75,9.6,13.7,4.3,19.5,8,1.5,40.4,"So","10-Jun","Illinois",3.63222
"887","Braxton Beverly","North Carolina St.","ACC",57.9,114.4,14.8,56.2,0.8,4.8,17.5,17.7,0.2,2.4,30.6,"Sr","Jun-00","Eastern Kentucky",0.732868
"888","Jalen Pickett","Siena","MAAC",74.3,104.5,22.5,49.1,3.7,16.2,27.8,18.1,3.2,1.4,20.1,"Jr","4-Jun","Penn St.",0.689208
"889","Sin'Cere McMahon","Western Carolina","SC",30.9,89.4,17.4,44.8,1.5,9.3,13.1,22.1,0,1.4,29.9,"Fr","1-Jun","Winthrop",-1.88302
